#time,id,x[m],y[m],speed[m/s],heading,acc[m/s^2],lastX[pixel],lastY[pixel]
3.00,21062,784.86,1.00,16.64,0.00,0.24,716.22,456.95
3.00,21063,771.83,2.00,15.31,0.00,-0.19,731.32,494.08
3.00,21064,761.87,0.00,16.12,0.00,0.06,684.51,509.30
3.00,21065,750.75,1.00,16.17,0.00,-0.02,694.95,542.61
3.00,21066,739.49,2.00,16.12,0.00,-0.06,701.53,578.66
3.00,21067,728.35,0.00,16.12,0.00,0.13,651.08,583.56
3.00,21068,717.23,1.00,16.13,0.00,0.20,652.42,618.42
3.00,21069,706.27,2.00,16.22,0.00,-0.08,649.79,654.38
3.00,21070,695.08,0.00,16.19,0.00,-0.06,599.72,646.03
3.00,21071,683.66,1.00,16.11,0.00,0.12,591.33,680.48
3.00,21072,672.69,2.00,16.21,0.00,0.15,569.92,720.34
3.00,21073,661.52,0.00,16.15,0.00,-0.08,533.25,693.23
3.00,21074,650.34,1.00,16.11,0.00,0.02,516.66,724.03
3.00,21075,638.94,2.00,15.90,0.00,-0.08,495.17,754.03
3.00,21076,627.92,0.00,16.09,0.00,0.11,456.63,721.29
3.00,21077,616.81,1.00,16.12,0.00,-0.09,432.66,746.61
3.00,21078,605.76,2.00,16.20,0.00,0.06,404.85,769.87
3.00,21079,594.60,0.00,16.15,0.00,0.09,375.95,728.21
3.00,21080,583.34,1.00,16.06,0.00,-0.01,345.84,746.33
3.00,21081,572.59,2.00,16.32,0.00,0.03,313.62,761.64
3.00,21082,561.26,0.00,16.16,0.00,-0.08,296.23,713.78
3.00,21083,549.84,1.00,16.07,0.00,0.13,262.07,723.24
3.00,21084,539.00,2.00,16.27,0.00,0.17,226.76,729.44
3.00,21085,527.78,0.00,16.14,0.00,0.09,222.80,678.83
3.00,21086,516.55,1.00,16.15,0.00,0.16,187.69,679.26
3.00,21087,505.57,2.00,16.21,0.00,-0.05,151.76,675.81
3.00,21088,494.12,0.00,16.10,0.00,0.21,160.83,625.51
3.00,21089,483.07,1.00,16.14,0.00,0.11,127.11,617.01
3.00,21090,471.87,2.00,16.18,0.00,0.11,87.41,594.22
3.00,21091,460.87,0.00,16.15,0.00,0.01,115.55,558.57
3.00,21092,449.47,1.00,16.06,0.00,-0.08,84.91,540.79
3.00,21093,437.92,2.00,15.76,0.00,0.07,55.32,518.26
3.00,21094,427.39,0.00,16.17,0.00,-0.01,89.20,481.60
3.00,21095,416.32,1.00,16.13,0.00,-0.13,64.40,457.22
3.00,21096,405.04,2.00,16.06,0.00,-0.10,41.66,417.32
3.00,21097,393.96,0.00,16.19,0.00,0.14,83.98,400.53
3.00,21098,382.73,1.00,16.11,0.00,0.09,66.50,370.13
3.00,21099,371.08,2.00,15.76,0.00,-0.22,52.41,335.49
3.00,21100,360.43,0.00,16.12,0.00,0.03,100.27,320.75
3.00,21101,349.20,1.00,16.12,0.00,0.18,91.41,286.78
3.00,21102,338.05,2.00,16.02,0.00,-0.09,91.89,241.18
3.00,21103,326.80,0.00,16.07,0.00,-0.04,137.10,247.85
3.00,21104,315.84,1.00,16.15,0.00,0.13,137.09,213.26
3.00,21105,304.06,2.00,15.74,0.00,-0.18,142.72,176.01
3.00,21106,293.37,0.00,16.08,0.00,0.18,191.50,187.53
3.00,21107,282.52,1.00,16.18,0.00,0.07,200.35,154.30
3.00,21108,271.37,2.00,16.15,0.00,-0.06,214.19,120.60
3.00,21109,260.11,0.00,16.17,0.00,0.15,259.47,143.75
3.00,21110,248.95,1.00,16.14,0.00,-0.10,277.38,113.73
3.00,21111,238.01,2.00,16.36,0.00,0.14,299.16,84.98
3.00,21112,226.75,0.00,16.16,0.00,0.00,336.71,119.20
3.00,21113,215.40,1.00,16.15,0.00,0.17,362.34,94.86
3.00,21114,204.42,2.00,16.22,0.00,0.12,390.95,72.86
3.00,21115,193.21,0.00,16.24,0.00,0.14,418.16,115.75
3.00,21116,181.86,1.00,16.05,0.00,0.02,449.21,99.01
3.00,21117,171.04,2.00,16.25,0.00,0.08,482.23,85.19
3.00,21118,159.86,0.00,16.22,0.00,0.19,497.17,133.69
3.00,21119,148.60,1.00,16.10,0.00,-0.09,531.35,125.57
3.00,21120,137.69,2.00,16.31,0.00,0.15,567.05,120.98
3.00,21121,126.37,0.00,16.17,0.00,-0.06,569.01,171.86
3.00,21122,115.11,1.00,16.14,0.00,0.12,604.14,173.02
3.00,21123,104.18,2.00,16.29,0.00,0.09,647.43,186.05
3.00,21124,92.80,0.00,16.18,0.00,0.11,628.43,227.72
3.00,21125,81.54,1.00,16.01,0.00,-0.05,661.99,238.05
3.00,21126,70.06,2.00,15.78,0.00,0.01,700.91,263.15
3.00,21127,59.39,0.00,16.08,0.00,-0.04,670.88,296.87
3.00,21128,48.23,1.00,16.12,0.00,-0.02,700.51,315.47
3.00,21058,35.82,0.00,15.46,0.00,0.04,689.10,350.93
3.00,21059,26.27,1.75,16.36,0.02,0.06,729.75,368.55
3.00,21060,9.72,2.00,14.34,0.00,0.03,738.83,412.25
3.00,21061,3.21,0.00,15.82,0.00,-0.06,697.20,430.51
4.00,21063,787.05,2.00,15.19,0.00,-0.09,737.58,452.38
4.00,21064,777.98,0.00,16.12,0.00,0.07,693.29,471.08
4.00,21065,766.99,1.00,16.30,0.00,0.09,707.97,502.51
4.00,21066,755.56,2.00,15.99,0.00,-0.09,719.01,537.75
4.00,21067,744.50,0.00,16.17,0.00,0.08,669.64,548.92
4.00,21068,733.36,1.00,16.16,0.00,0.11,675.40,583.36
4.00,21069,722.51,2.00,16.27,0.00,0.01,677.55,619.11
4.00,21070,711.28,0.00,16.20,0.00,-0.01,626.77,617.34
4.00,21071,699.78,1.00,16.11,0.00,-0.06,622.72,652.73
4.00,21072,688.92,2.00,16.27,0.00,0.01,606.79,694.82
4.00,21073,677.69,0.00,16.22,0.00,0.14,566.83,672.71
4.00,21074,666.47,1.00,16.12,0.00,-0.01,554.23,705.43
4.00,21075,654.77,2.00,15.80,0.00,-0.15,536.07,738.24
4.00,21076,644.04,0.00,16.18,0.00,0.18,494.30,710.39
4.00,21077,632.98,1.00,16.22,0.00,0.17,473.88,738.53
4.00,21078,621.98,2.00,16.20,0.00,-0.16,449.44,765.12
4.00,21079,610.76,0.00,16.18,0.00,0.09,415.27,727.53
4.00,21080,599.40,1.00,16.08,0.00,0.08,387.49,749.35
4.00,21081,588.89,2.00,16.30,0.00,-0.01,358.16,768.69
4.00,21082,577.48,0.00,16.24,0.00,-0.09,334.49,723.43
4.00,21083,565.91,1.00,16.05,0.00,-0.06,301.49,737.10
4.00,21084,555.34,2.00,16.45,0.00,0.16,267.87,747.98
4.00,21085,543.96,0.00,16.20,0.00,-0.01,257.10,698.15
4.00,21086,532.72,1.00,16.19,0.00,-0.05,222.33,703.06
4.00,21087,521.85,2.00,16.32,0.00,-0.07,186.46,704.39
4.00,21088,510.26,0.00,16.18,0.00,-0.00,188.73,653.12
4.00,21089,499.19,1.00,16.14,0.00,0.12,154.21,649.00
4.00,21090,488.08,2.00,16.28,0.00,0.07,112.05,631.62
4.00,21091,477.04,0.00,16.15,0.00,-0.10,135.34,592.58
4.00,21092,465.55,1.00,16.12,0.00,0.19,102.57,578.67
4.00,21093,453.69,2.00,15.78,0.00,-0.02,70.01,559.30
4.00,21094,443.61,0.00,16.25,0.00,-0.02,99.39,519.70
4.00,21095,432.47,1.00,16.13,0.00,-0.07,71.64,498.59
4.00,21096,421.07,2.00,16.04,0.00,-0.09,43.95,461.62
4.00,21097,410.18,0.00,16.22,0.00,0.04,83.82,440.00
4.00,21098,398.89,1.00,16.19,0.00,0.08,62.59,411.92
4.00,21099,386.81,2.00,15.68,0.00,-0.17,44.32,378.26
4.00,21100,376.56,0.00,16.16,0.00,0.10,89.78,358.57
4.00,21101,365.34,1.00,16.14,0.00,0.04,76.66,326.05
4.00,21102,354.03,2.00,15.99,0.00,0.01,71.47,280.39
4.00,21103,342.90,0.00,16.11,0.00,-0.06,117.05,281.49
4.00,21104,332.03,1.00,16.23,0.00,0.14,112.52,247.37
4.00,21105,319.74,2.00,15.66,0.00,-0.03,114.13,208.68
4.00,21106,309.46,0.00,16.12,0.00,0.03,163.34,214.73
4.00,21107,298.71,1.00,16.22,0.00,0.18,167.68,180.83
4.00,21108,287.52,2.00,16.10,0.00,-0.21,177.15,145.59
4.00,21109,276.29,0.00,16.19,0.00,0.13,225.00,162.78
4.00,21110,265.13,1.00,16.21,0.00,0.13,238.93,130.70
4.00,21111,254.40,2.00,16.40,0.00,0.02,256.31,99.62
4.00,21112,242.96,0.00,16.24,0.00,-0.05,298.41,128.56
4.00,21113,231.56,1.00,16.17,0.00,-0.11,320.82,101.12
4.00,21114,220.66,2.00,16.25,0.00,-0.03,346.17,75.66
4.00,21115,209.44,0.00,16.20,0.00,-0.05,378.64,114.71
4.00,21116,197.98,1.00,16.18,0.00,0.16,407.65,94.13
4.00,21117,187.33,2.00,16.32,0.00,0.07,438.16,76.16
4.00,21118,176.11,0.00,16.23,0.00,-0.06,459.29,122.34
4.00,21119,164.72,1.00,16.15,0.00,0.14,492.44,109.99
4.00,21120,154.03,2.00,16.42,0.00,0.14,526.76,100.67
4.00,21121,142.53,0.00,16.18,0.00,0.06,535.61,151.05
4.00,21122,131.23,1.00,16.11,0.00,0.02,570.68,147.76
4.00,21123,120.48,2.00,16.34,0.00,0.09,614.92,154.86
4.00,21124,108.98,0.00,16.18,0.00,-0.09,601.67,198.83
4.00,21125,97.59,1.00,16.05,0.00,-0.07,636.50,205.04
4.00,21126,85.81,2.00,15.75,0.00,0.02,678.73,225.64
4.00,21127,75.50,0.00,16.14,0.00,0.07,652.71,262.12
4.00,21128,64.38,1.00,16.17,0.00,0.06,684.42,276.70
4.00,21058,51.26,0.00,15.43,0.00,0.10,678.23,314.93
4.00,21059,42.67,1.98,16.41,0.01,-0.16,724.51,323.67
4.00,21060,24.15,2.00,14.56,0.00,0.30,735.50,372.58
4.00,21061,19.02,0.00,15.79,0.00,-0.15,695.84,391.44
4.00,21062,9.92,1.00,16.84,0.00,0.21,718.04,413.56
5.00,21065,783.34,1.00,16.40,0.00,0.01,715.78,460.77
5.00,21066,771.46,2.00,15.82,0.00,-0.22,731.04,495.36
5.00,21067,760.68,0.00,16.18,0.00,-0.08,683.66,512.10
5.00,21068,749.54,1.00,16.22,0.00,0.09,693.78,545.53
5.00,21069,738.79,2.00,16.28,0.00,-0.09,700.61,580.48
5.00,21070,727.52,0.00,16.28,0.00,0.07,649.96,585.34
5.00,21071,715.92,1.00,16.16,0.00,-0.08,650.35,621.15
5.00,21072,705.20,2.00,16.28,0.00,-0.16,640.18,664.66
5.00,21073,693.97,0.00,16.33,0.00,0.18,597.69,647.91
5.00,21074,682.61,1.00,16.14,0.00,-0.05,589.15,682.16
5.00,21075,670.58,2.00,15.81,0.00,-0.08,574.56,717.50
5.00,21076,660.20,0.00,16.15,0.00,-0.01,530.41,694.71
5.00,21077,649.21,1.00,16.22,0.00,-0.12,513.89,725.17
5.00,21078,638.15,2.00,16.18,0.00,-0.05,492.95,754.72
5.00,21079,626.97,0.00,16.23,0.00,0.07,454.31,721.80
5.00,21080,615.51,1.00,16.13,0.00,-0.04,429.28,747.03
5.00,21081,605.17,2.00,16.28,0.00,-0.04,403.18,769.94
5.00,21082,593.75,0.00,16.29,0.00,0.05,373.80,728.10
5.00,21083,581.99,1.00,16.09,0.00,0.06,342.36,745.84
5.00,21084,571.79,2.00,16.46,0.00,-0.08,311.40,761.13
5.00,21085,560.19,0.00,16.27,0.00,0.19,293.72,712.96
5.00,21086,548.91,1.00,16.19,0.00,-0.14,259.78,722.26
5.00,21087,538.23,2.00,16.41,0.00,-0.09,224.80,728.40
5.00,21088,526.47,0.00,16.22,0.00,-0.00,220.10,677.05
5.00,21089,515.37,1.00,16.21,0.00,0.13,185.26,677.33
5.00,21090,504.40,2.00,16.39,0.00,0.15,141.46,665.74
5.00,21091,493.22,0.00,16.23,0.00,0.14,159.33,623.82
5.00,21092,481.69,1.00,16.15,0.00,-0.07,124.99,614.12
5.00,21093,469.47,2.00,15.81,0.00,0.08,89.74,598.24
5.00,21094,459.88,0.00,16.29,0.00,0.02,114.45,556.34
5.00,21095,448.63,1.00,16.18,0.00,0.06,84.10,538.69
5.00,21096,437.07,2.00,15.98,0.00,-0.09,51.82,505.19
5.00,21097,426.43,0.00,16.28,0.00,-0.02,88.74,479.24
5.00,21098,415.12,1.00,16.26,0.00,0.04,64.07,454.05
5.00,21099,402.48,2.00,15.68,0.00,-0.07,41.63,421.53
5.00,21100,392.77,0.00,16.27,0.00,0.06,84.19,397.61
5.00,21101,381.53,1.00,16.26,0.00,0.12,67.01,366.98
5.00,21102,369.98,2.00,15.94,0.00,-0.14,56.20,321.79
5.00,21103,359.03,0.00,16.14,0.00,0.03,101.41,317.53
5.00,21104,348.28,1.00,16.29,0.00,0.15,92.44,284.53
5.00,21105,335.39,2.00,15.65,0.00,-0.07,89.88,244.55
5.00,21106,325.63,0.00,16.20,0.00,0.10,138.76,245.45
5.00,21107,314.92,1.00,16.20,0.00,0.03,138.65,211.38
5.00,21108,303.60,2.00,16.09,0.00,-0.09,143.75,174.98
5.00,21109,292.49,0.00,16.22,0.00,0.02,193.19,186.10
5.00,21110,281.36,1.00,16.22,0.00,-0.01,202.84,152.55
5.00,21111,270.80,2.00,16.45,0.00,0.08,215.66,119.74
5.00,21112,259.20,0.00,16.27,0.00,0.12,261.53,142.79
5.00,21113,247.73,1.00,16.14,0.00,-0.08,280.38,112.64
5.00,21114,236.94,2.00,16.33,0.00,0.05,302.01,84.22
5.00,21115,225.66,0.00,16.24,0.00,0.07,339.38,118.74
5.00,21116,214.19,1.00,16.25,0.00,0.07,365.55,94.60
5.00,21117,203.69,2.00,16.39,0.00,-0.07,393.09,72.87
5.00,21118,192.32,0.00,16.23,0.00,0.10,420.32,115.96
5.00,21119,180.89,1.00,16.16,0.00,-0.04,451.75,99.48
5.00,21120,170.50,2.00,16.54,0.00,0.11,483.84,85.64
5.00,21121,158.73,0.00,16.18,0.00,-0.07,499.73,134.65
5.00,21122,147.36,1.00,16.17,0.00,0.12,534.27,126.98
5.00,21123,136.86,2.00,16.42,0.00,-0.08,578.49,128.01
5.00,21124,125.18,0.00,16.20,0.00,-0.10,571.37,173.57
5.00,21125,113.66,1.00,16.10,0.00,-0.02,606.99,175.49
5.00,21126,101.58,2.00,15.80,0.00,0.04,652.05,191.19
5.00,21127,91.67,0.00,16.17,0.00,-0.05,630.16,229.87
5.00,21128,80.53,1.00,16.15,0.00,0.10,663.48,240.27
5.00,21058,66.71,0.00,15.49,0.00,0.08,663.03,280.52
5.00,21059,59.09,2.00,16.43,0.00,-0.04,709.34,280.89
5.00,21060,38.83,2.00,14.77,0.00,0.07,727.51,332.91
5.00,21061,34.82,0.00,15.79,0.00,-0.09,689.68,353.46
5.00,21062,26.83,1.00,16.99,0.00,0.22,714.04,369.86
5.00,21063,10.50,2.00,15.05,0.00,-0.28,738.78,410.48
5.00,21064,2.43,0.00,16.13,0.00,0.06,697.14,431.98
6.00,21066,787.21,2.00,15.72,0.00,-0.08,737.60,452.23
6.00,21067,776.84,0.00,16.15,0.00,0.08,692.83,473.81
6.00,21068,765.79,1.00,16.26,0.00,0.01,707.19,505.51
6.00,21069,755.04,2.00,16.24,0.00,-0.14,718.48,539.22
6.00,21070,743.77,0.00,16.26,0.00,0.10,668.89,550.56
6.00,21071,732.08,1.00,16.19,0.00,0.17,673.74,586.25
6.00,21072,721.51,2.00,16.33,0.00,-0.08,669.46,630.40
6.00,21073,710.27,0.00,16.30,0.00,0.01,625.17,619.26
6.00,21074,698.80,1.00,16.22,0.00,-0.03,620.89,654.55
6.00,21075,686.42,2.00,15.85,0.00,-0.16,610.20,692.08
6.00,21076,676.36,0.00,16.18,0.00,0.15,564.18,674.56
6.00,21077,665.43,1.00,16.23,0.00,-0.01,551.84,706.79
6.00,21078,654.32,2.00,16.15,0.00,-0.15,534.76,738.83
6.00,21079,643.24,0.00,16.28,0.00,-0.00,492.42,711.06
6.00,21080,631.66,1.00,16.14,0.00,0.04,470.56,739.38
6.00,21081,621.43,2.00,16.25,0.00,-0.06,447.92,765.38
6.00,21082,610.05,0.00,16.34,0.00,0.18,413.48,727.67
6.00,21083,598.09,1.00,16.13,0.00,0.10,384.07,749.30
6.00,21084,588.23,2.00,16.47,0.00,-0.00,356.26,768.51
6.00,21085,576.47,0.00,16.28,0.00,-0.05,332.04,722.97
6.00,21086,565.11,1.00,16.24,0.00,0.10,299.40,736.51
6.00,21087,554.65,2.00,16.49,0.00,0.14,266.06,747.29
6.00,21088,542.73,0.00,16.25,0.00,-0.05,254.38,696.82
6.00,21089,531.63,1.00,16.29,0.00,0.07,219.85,701.58
6.00,21090,520.78,2.00,16.39,0.00,-0.09,175.21,695.93
6.00,21091,509.45,0.00,16.23,0.00,0.04,187.22,651.79
6.00,21092,497.86,1.00,16.20,0.00,0.17,151.81,646.48
6.00,21093,485.35,2.00,15.95,0.00,0.07,114.29,634.55
6.00,21094,476.20,0.00,16.35,0.00,0.08,134.16,590.82
6.00,21095,464.85,1.00,16.24,0.00,-0.10,101.66,577.00
6.00,21096,453.03,2.00,15.97,0.00,0.12,65.10,547.28
6.00,21097,442.72,0.00,16.30,0.00,-0.02,98.69,517.63
6.00,21098,431.38,1.00,16.26,0.00,0.09,70.97,495.76
6.00,21099,418.17,2.00,15.70,0.00,-0.04,44.33,464.82
6.00,21100,409.02,0.00,16.27,0.00,0.14,83.66,437.18
6.00,21101,397.80,1.00,16.32,0.00,0.14,62.68,409.03
6.00,21102,385.87,2.00,15.88,0.00,-0.03,46.30,364.63
6.00,21103,375.23,0.00,16.24,0.00,0.08,90.47,355.38
6.00,21104,364.60,1.00,16.34,0.00,-0.00,77.25,324.12
6.00,21105,351.04,2.00,15.60,0.00,-0.20,70.27,283.13
6.00,21106,341.84,0.00,16.23,0.00,0.07,118.26,279.16
6.00,21107,331.17,1.00,16.27,0.00,-0.02,113.72,245.47
6.00,21108,319.68,2.00,16.11,0.00,-0.01,114.37,208.36
6.00,21109,308.68,0.00,16.19,0.00,0.01,164.64,213.31
6.00,21110,297.57,1.00,16.20,0.00,-0.02,169.86,178.84
6.00,21111,287.25,2.00,16.47,0.00,0.01,177.89,145.02
6.00,21112,275.47,0.00,16.26,0.00,-0.07,226.72,161.69
6.00,21113,263.88,1.00,16.19,0.00,0.19,241.80,129.23
6.00,21114,253.32,2.00,16.46,0.00,0.04,259.09,98.48
6.00,21115,241.92,0.00,16.28,0.00,0.04,300.86,127.80
6.00,21116,230.43,1.00,16.26,0.00,0.04,323.74,100.50
6.00,21117,220.08,2.00,16.41,0.00,-0.02,347.83,75.45
6.00,21118,208.57,0.00,16.27,0.00,0.10,380.80,114.63
6.00,21119,197.06,1.00,16.16,0.00,-0.08,410.04,94.27
6.00,21120,187.07,2.00,16.59,0.00,-0.11,439.03,76.28
6.00,21121,174.95,0.00,16.28,0.00,0.12,462.06,122.99
6.00,21122,163.55,1.00,16.20,0.00,0.03,495.36,110.96
6.00,21123,153.32,2.00,16.50,0.00,-0.01,538.70,106.01
6.00,21124,141.40,0.00,16.24,0.00,0.07,538.05,152.38
6.00,21125,129.82,1.00,16.21,0.00,0.04,573.78,149.82
6.00,21126,117.35,2.00,15.81,0.00,0.17,621.24,160.31
6.00,21127,107.88,0.00,16.25,0.00,0.11,603.62,200.70
6.00,21128,96.68,1.00,16.19,0.00,0.18,638.09,206.86
6.00,21058,82.20,0.00,15.48,0.00,0.00,643.68,248.14
6.00,21059,75.49,2.00,16.36,0.00,-0.13,688.38,240.66
6.00,21060,53.63,2.00,14.86,0.00,0.08,714.81,294.03
6.00,21061,50.57,0.00,15.71,0.00,-0.00,678.85,316.64
6.00,21062,43.90,1.00,17.11,0.00,0.11,704.12,326.67
6.00,21063,25.53,2.00,15.02,0.00,-0.12,734.98,369.06
6.00,21064,18.56,0.00,16.12,0.00,0.05,695.97,392.72
6.00,21065,8.11,1.00,16.49,0.00,0.05,718.12,418.10
7.00,21068,782.10,1.00,16.37,0.00,0.22,715.38,463.95
7.00,21069,771.27,2.00,16.20,0.00,-0.14,730.89,496.07
7.00,21070,760.02,0.00,16.23,0.00,-0.10,683.16,513.67
7.00,21071,748.31,1.00,16.24,0.00,0.05,692.55,548.50
7.00,21072,737.85,2.00,16.38,0.00,0.10,694.12,592.55
7.00,21073,726.59,0.00,16.33,0.00,0.06,648.73,587.28
7.00,21074,715.01,1.00,16.23,0.00,0.08,648.88,623.05
7.00,21075,702.30,2.00,15.89,0.00,-0.02,642.45,662.31
7.00,21076,692.54,0.00,16.20,0.00,0.09,595.14,650.21
7.00,21077,681.71,1.00,16.31,0.00,0.10,587.23,683.62
7.00,21078,670.44,2.00,16.11,0.00,-0.16,574.08,717.80
7.00,21079,659.51,0.00,16.28,0.00,0.09,528.86,695.50
7.00,21080,647.82,1.00,16.21,0.00,0.09,510.54,726.51
7.00,21081,637.72,2.00,16.34,0.00,0.03,491.73,755.09
7.00,21082,626.38,0.00,16.30,0.00,-0.12,452.85,722.10
7.00,21083,614.22,1.00,16.12,0.00,-0.01,425.95,747.42
7.00,21084,604.71,2.00,16.49,0.00,-0.12,401.77,769.99
7.00,21085,592.79,0.00,16.37,0.00,0.04,371.42,727.96
7.00,21086,581.33,1.00,16.20,0.00,-0.04,340.59,745.57
7.00,21087,571.19,2.00,16.60,0.00,0.11,309.71,760.73
7.00,21088,559.01,0.00,16.27,0.00,-0.06,290.96,712.03
7.00,21089,547.93,1.00,16.32,0.00,0.12,257.39,721.21
7.00,21090,537.22,2.00,16.49,0.00,0.04,212.69,721.55
7.00,21091,525.67,0.00,16.24,0.00,0.03,218.47,675.97
7.00,21092,514.12,1.00,16.29,0.00,0.07,182.70,675.26
7.00,21093,501.33,2.00,16.04,0.00,0.02,143.40,667.71
7.00,21094,492.54,0.00,16.31,0.00,-0.05,158.21,622.53
7.00,21095,481.12,1.00,16.32,0.00,0.10,124.07,612.85
7.00,21096,469.01,2.00,16.00,0.00,-0.08,83.61,587.39
7.00,21097,459.02,0.00,16.31,0.00,-0.02,113.53,554.44
7.00,21098,447.66,1.00,16.33,0.00,0.10,83.19,536.28
7.00,21099,433.87,2.00,15.71,0.00,-0.14,52.39,507.47
7.00,21100,425.32,0.00,16.32,0.00,-0.01,88.24,476.57
7.00,21101,414.14,1.00,16.35,0.00,0.05,63.82,451.47
7.00,21102,401.71,2.00,15.84,0.00,0.03,41.88,408.24
7.00,21103,391.52,0.00,16.31,0.00,-0.01,84.45,394.55
7.00,21104,380.92,1.00,16.31,0.00,0.03,67.29,365.38
7.00,21105,366.62,2.00,15.59,0.00,0.08,55.64,323.68
7.00,21106,358.09,0.00,16.26,0.00,0.07,102.22,315.31
7.00,21107,347.45,1.00,16.32,0.00,0.17,93.36,282.54
7.00,21108,335.78,2.00,16.06,0.00,-0.19,89.46,245.26
7.00,21109,324.92,0.00,16.25,0.00,-0.08,139.78,244.00
7.00,21110,313.81,1.00,16.27,0.00,0.07,140.53,209.15
7.00,21111,303.69,2.00,16.46,0.00,0.02,143.71,175.02
7.00,21112,291.78,0.00,16.36,0.00,0.15,194.58,184.95
7.00,21113,280.10,1.00,16.24,0.00,-0.05,205.53,150.69
7.00,21114,269.83,2.00,16.54,0.00,-0.05,218.05,118.37
7.00,21115,258.26,0.00,16.39,0.00,0.05,263.68,141.81
7.00,21116,246.72,1.00,16.26,0.00,-0.11,282.92,111.75
7.00,21117,236.56,2.00,16.54,0.00,0.09,303.15,83.92
7.00,21118,224.86,0.00,16.33,0.00,0.08,341.33,118.41
7.00,21119,213.26,1.00,16.25,0.00,0.13,367.96,94.43
7.00,21120,203.67,2.00,16.62,0.00,-0.00,393.25,72.87
7.00,21121,191.25,0.00,16.32,0.00,0.00,422.97,116.23
7.00,21122,179.78,1.00,16.22,0.00,-0.02,454.62,100.04
7.00,21123,169.80,2.00,16.50,0.00,-0.09,496.27,89.35
7.00,21124,157.68,0.00,16.29,0.00,-0.04,502.18,135.60
7.00,21125,146.03,1.00,16.21,0.00,0.00,537.40,128.53
7.00,21126,133.19,2.00,15.91,0.00,0.13,586.71,133.45
7.00,21127,124.18,0.00,16.33,0.00,0.04,573.39,175.06
7.00,21128,112.86,1.00,16.15,0.00,-0.05,608.56,176.89
7.00,21058,97.75,0.00,15.58,0.00,-0.06,620.46,218.32
7.00,21059,91.80,2.00,16.27,0.00,-0.15,662.51,203.66
7.00,21060,68.57,2.00,15.05,0.00,0.14,697.50,256.63
7.00,21061,66.26,0.00,15.69,0.00,-0.09,663.59,281.60
7.00,21062,61.10,1.00,17.26,0.00,0.06,688.33,284.92
7.00,21063,40.53,2.00,15.01,0.00,0.09,726.31,328.48
7.00,21064,34.61,0.00,15.99,0.00,-0.18,689.82,354.06
7.00,21065,24.69,1.00,16.68,0.00,0.11,714.85,375.20
7.00,21066,11.17,2.00,15.59,0.00,-0.09,738.72,408.91
7.00,21067,1.36,0.00,16.23,0.00,0.13,697.04,434.64
8.00,21069,787.42,2.00,16.09,0.00,-0.22,737.63,451.87
8.00,21070,776.24,0.00,16.24,0.00,0.18,692.57,475.30
8.00,21071,764.60,1.00,16.30,0.00,-0.02,706.38,508.52
8.00,21072,754.23,2.00,16.37,0.00,-0.06,713.73,551.72
8.00,21073,742.98,0.00,16.43,0.00,-0.03,668.03,552.39
8.00,21074,731.27,1.00,16.25,0.00,-0.06,672.66,588.10
8.00,21075,718.23,2.00,16.00,0.00,0.09,670.76,628.64
8.00,21076,708.79,0.00,16.31,0.00,0.11,622.83,622.00
8.00,21077,698.03,1.00,16.34,0.00,0.01,619.41,656.00
8.00,21078,686.57,2.00,16.16,0.00,0.02,610.39,691.92
8.00,21079,675.79,0.00,16.26,0.00,-0.07,563.00,675.37
8.00,21080,664.07,1.00,16.27,0.00,0.10,548.73,708.53
8.00,21081,654.10,2.00,16.41,0.00,0.00,534.07,739.15
8.00,21082,642.68,0.00,16.31,0.00,-0.11,491.11,711.52
8.00,21083,630.34,1.00,16.15,0.00,0.18,467.24,740.20
8.00,21084,621.24,2.00,16.58,0.00,0.13,447.22,765.50
8.00,21085,609.18,0.00,16.39,0.00,-0.09,411.34,727.82
8.00,21086,597.53,1.00,16.24,0.00,0.14,382.55,749.27
8.00,21087,587.80,2.00,16.61,0.00,-0.06,354.97,768.38
8.00,21088,575.32,0.00,16.35,0.00,-0.05,329.27,722.42
8.00,21089,564.28,1.00,16.37,0.00,-0.04,297.26,735.88
8.00,21090,553.73,2.00,16.57,0.00,0.15,253.39,742.18
8.00,21091,541.92,0.00,16.28,0.00,0.04,252.60,695.94
8.00,21092,530.46,1.00,16.37,0.00,0.05,217.22,699.95
8.00,21093,517.39,2.00,16.09,0.00,-0.11,176.68,697.08
8.00,21094,508.89,0.00,16.35,0.00,-0.09,186.16,650.86
8.00,21095,497.46,1.00,16.33,0.00,-0.04,151.03,645.65
8.00,21096,485.04,2.00,16.01,0.00,-0.15,107.13,624.95
8.00,21097,475.34,0.00,16.36,0.00,0.14,133.01,589.06
8.00,21098,464.02,1.00,16.38,0.00,-0.07,100.61,575.03
8.00,21099,449.59,2.00,15.76,0.00,0.11,65.71,548.85
8.00,21100,441.68,0.00,16.34,0.00,-0.11,97.90,515.19
8.00,21101,430.53,1.00,16.44,0.00,0.15,70.46,493.53
8.00,21102,417.55,2.00,15.86,0.00,0.02,42.97,452.03
8.00,21103,407.83,0.00,16.33,0.00,0.13,83.53,434.25
8.00,21104,397.27,1.00,16.38,0.00,0.14,62.74,407.61
8.00,21105,382.20,2.00,15.59,0.00,-0.16,46.13,365.69
8.00,21106,374.35,0.00,16.26,0.00,0.10,90.94,353.27
